raceId	gender	itemSlotId	itemDisplayId	label00	value00	label01	value01
12	0	26	2800	14	8	1	9
12	0	26	2801	14	9	1	1
12	0	26	2802	14	9	1	2
12	0	26	2803	14	9	1	3
12	0	26	2804	14	9	1	4
12	0	26	2805	14	9	1	5
12	0	26	2806	14	9	1	6
12	0	26	2807	14	9	1	7
12	0	26	2808	14	9	1	8
12	0	26	2809	14	9	1	9
12	0	26	2810	14	10	1	1
12	0	26	2811	14	10	1	2
12	0	26	2812	14	10	1	3
12	0	26	2813	14	10	1	4
12	0	26	2814	14	10	1	5
12	0	26	2815	14	10	1	6
12	0	26	2816	14	10	1	7
12	0	26	2817	14	10	1	8
12	0	26	2818	14	10	1	9
12	0	28	2660	3	2	14	2
12	0	28	2661	3	3	14	2
12	0	28	2662	3	4	14	2
12	0	28	2659	3	1	14	2
12	0	28	2663	3	5	14	2
12	0	28	2664	3	6	14	2
12	0	28	2665	3	7	14	2
12	0	28	2666	3	8	14	2
12	0	28	2667	3	9	14	2
12	0	28	2668	3	1	14	3
12	0	28	2669	3	2	14	3
12	0	28	2670	3	3	14	3
12	0	28	2671	3	4	14	3
12	0	28	2672	3	5	14	3
12	0	28	2673	3	6	14	3
12	0	28	2674	3	7	14	3
12	0	28	2675	3	8	14	3
12	0	28	2676	3	9	14	3
12	0	28	2677	3	1	14	4
12	0	28	2678	3	2	14	4
12	0	28	2679	3	3	14	4
12	0	28	2680	3	4	14	4
12	0	28	2681	3	5	14	4
12	0	28	2682	3	6	14	4
12	0	28	2683	3	7	14	4
12	0	28	2684	3	8	14	4
12	0	28	2685	3	9	14	4
12	0	28	2686	3	1	14	5
12	0	28	2687	3	2	14	5
12	0	28	2688	3	3	14	5
12	0	28	2689	3	4	14	5
12	0	28	2690	3	5	14	5
12	0	28	2691	3	6	14	5
12	0	28	2692	3	7	14	5
12	0	28	2693	3	8	14	5
12	0	28	2694	3	9	14	5
12	0	28	2650	3	1	14	6
12	0	28	2651	3	2	14	6
12	0	28	2652	3	3	14	6
12	0	28	2653	3	4	14	6
12	0	28	2654	3	5	14	6
12	0	28	2655	3	6	14	6
12	0	28	2656	3	7	14	6
12	0	28	2657	3	8	14	6
12	0	28	2658	3	9	14	6
12	0	28	2695	3	1	14	7
12	0	28	2696	3	2	14	7
12	0	28	2697	3	3	14	7
12	0	28	2698	3	4	14	7
12	0	28	2699	3	5	14	7
12	0	28	2700	3	6	14	7
12	0	28	2701	3	7	14	7
12	0	28	2702	3	8	14	7
12	0	28	2711	3	9	14	7
12	0	28	2703	3	1	14	8
12	0	28	2704	3	2	14	8
12	0	28	2705	3	3	14	8
12	0	28	2706	3	4	14	8
12	0	28	2707	3	5	14	8
12	0	28	2708	3	6	14	8
12	0	28	2709	3	7	14	8
12	0	28	2710	3	8	14	8
12	0	28	2712	3	9	14	8
12	0	28	2713	3	1	14	9
12	0	28	2714	3	2	14	9
12	0	28	2715	3	3	14	9
12	0	28	2716	3	4	14	9
12	0	28	2717	3	5	14	9
12	0	28	2718	3	6	14	9
12	0	28	2719	3	7	14	9
12	0	28	2720	3	8	14	9
12	0	28	2721	3	9	14	9
12	0	28	2722	3	1	14	10
12	0	28	2723	3	2	14	10
12	0	28	2724	3	3	14	10
12	0	28	2725	3	4	14	10
12	0	28	2726	3	5	14	10
12	0	28	2727	3	6	14	10
12	0	28	2728	3	7	14	10
12	0	28	2729	3	8	14	10
12	0	28	2730	3	9	14	10
12	0	39	2962	17	1	2	2
12	0	39	2963	17	2	2	2
12	0	39	2964	17	3	2	2
12	0	39	2965	17	4	2	2
12	0	39	2966	17	5	2	2
12	0	39	2967	17	6	2	2
12	0	39	2968	17	7	2	2
12	0	39	2969	17	8	2	2
12	0	39	2970	17	9	2	2
12	0	39	2907	17	1	2	3
12	0	39	2908	17	2	2	3
12	0	39	2909	17	3	2	3
12	0	39	2910	17	4	2	3
12	0	39	2911	17	5	2	3
12	0	39	2912	17	6	2	3
12	0	39	2913	17	7	2	3
12	0	39	2914	17	8	2	3
12	0	39	2915	17	9	2	3
12	0	39	2889	17	2	2	1
12	0	39	2890	17	3	2	1
12	0	39	2891	17	4	2	1
12	0	39	2892	17	5	2	1
12	0	39	2893	17	6	2	1
12	0	39	2894	17	7	2	1
12	0	39	2895	17	8	2	1
12	0	39	2896	17	9	2	1
12	0	39	2916	17	1	2	4
12	0	39	2917	17	2	2	4
12	0	39	2918	17	3	2	4
12	0	39	2919	17	4	2	4
12	0	39	2920	17	5	2	4
12	0	39	2921	17	6	2	4
12	0	39	2922	17	7	2	4
12	0	39	2923	17	8	2	4
12	0	39	2924	17	9	2	4
12	0	39	2925	17	1	2	5
12	0	39	2926	17	2	2	5
12	0	39	2927	17	3	2	5
12	0	39	2928	17	4	2	5
12	0	39	2929	17	5	2	5
12	0	39	2930	17	6	2	5
12	0	39	2931	17	7	2	5
12	0	39	2932	17	8	2	5
12	0	39	2933	17	9	2	5
12	0	39	2934	17	1	2	6
12	0	39	2935	17	2	2	6
12	0	39	2936	17	3	2	6
12	0	39	2937	17	4	2	6
12	0	39	2938	17	5	2	6
12	0	39	2939	17	6	2	6
12	0	39	2940	17	7	2	6
12	0	39	2941	17	8	2	6
12	0	39	2942	17	9	2	6
12	0	39	2943	17	1	2	7
12	0	39	2944	17	2	2	7
12	0	39	2945	17	3	2	7
12	0	39	2946	17	4	2	7
12	0	39	2947	17	5	2	7
12	0	39	2948	17	6	2	7
12	0	39	2949	17	7	2	7
12	0	39	2950	17	8	2	7
12	0	39	2951	17	9	2	7
12	0	39	2952	17	1	2	8
12	0	39	2953	17	2	2	8
12	0	39	2954	17	3	2	8
12	0	39	2955	17	4	2	8
12	0	39	2956	17	5	2	8
12	0	39	2957	17	6	2	8
12	0	39	2958	17	7	2	8
12	0	39	2959	17	8	2	8
12	0	39	2960	17	9	2	8
5	0	39	2973	5	10	4	3
5	0	39	2554	5	2	4	5
5	0	39	2555	5	3	4	5
5	0	39	2556	5	4	4	5
5	0	39	2557	5	5	4	5
5	0	39	2558	5	6	4	5
5	0	39	2559	5	7	4	5
5	0	39	2560	5	8	4	5
5	0	39	2561	5	9	4	5
5	0	39	2982	5	10	4	6
5	0	39	2983	5	2	4	6
5	0	39	2984	5	3	4	6
5	0	39	2985	5	4	4	6
5	0	39	2986	5	5	4	6
5	0	39	2987	5	6	4	6
5	0	39	2988	5	7	4	6
5	0	39	2989	5	8	4	6
5	0	39	2990	5	9	4	6
5	0	39	2991	5	10	4	7
5	0	39	2992	5	2	4	7
5	0	39	2993	5	3	4	7
5	0	39	2994	5	4	4	7
5	0	39	2995	5	5	4	7
5	0	39	2996	5	6	4	7
5	0	39	2997	5	7	4	7
5	0	39	2998	5	8	4	7
5	0	39	2999	5	9	4	7
5	0	39	3000	5	10	4	1
5	0	39	3001	5	2	4	1
5	0	39	3002	5	3	4	1
5	0	39	3003	5	4	4	1
5	0	39	3004	5	5	4	1
5	0	39	3005	5	6	4	1
5	0	39	3006	5	7	4	1
5	0	39	3007	5	8	4	1
5	0	39	3008	5	9	4	1
5	0	39	3009	5	10	4	2
5	0	39	3010	5	2	4	2
5	0	39	3011	5	3	4	2
5	0	39	3012	5	4	4	2
5	0	39	3013	5	5	4	2
5	0	39	3014	5	6	4	2
5	0	39	3015	5	7	4	2
5	0	39	3016	5	8	4	2
5	0	39	3017	5	9	4	2
5	0	39	3018	5	10	4	8
5	0	39	3019	5	2	4	8
5	0	39	3020	5	3	4	8
5	0	39	3021	5	4	4	8
5	0	39	3022	5	5	4	8
5	0	39	3023	5	6	4	8
5	0	39	3024	5	7	4	8
5	0	39	3025	5	8	4	8
5	0	39	3026	5	9	4	8
5	0	39	3027	5	10	4	4
5	0	39	3028	5	2	4	4
5	0	39	3029	5	3	4	4
5	0	39	3030	5	4	4	4
5	0	39	3031	5	5	4	4
5	0	39	3032	5	6	4	4
5	0	39	3033	5	7	4	4
5	0	39	3034	5	8	4	4
5	0	39	3035	5	9	4	4
1	1	25	1447	21	6	2	3
0	1	24	3130	2	1	0	0
5	1	26	3058	7	1	1	1
3	0	28	1020	3	9	2	8
1	0	24	3111	2	100	0	0
1	1	24	3127	2	10	0	0
0	1	28	3129	3	1	0	0
5	1	25	3130	1	1	2	1
5	1	25	3131	1	2	2	1
5	1	25	3132	1	3	2	1
5	1	25	3133	1	4	2	1
5	1	25	3134	1	5	2	1
5	1	25	3135	1	6	2	1
5	1	25	3136	1	7	2	1
0	1	28	3137	3	1	0	0
5	1	25	3139	1	8	2	1
12	1	28	3174	3	1	14	1
12	1	28	3175	3	2	14	1
12	1	28	3176	3	3	14	1
12	1	28	3745	3	1	14	4
12	1	28	3177	3	4	14	1
12	1	28	3178	3	5	14	1
12	1	28	3179	3	6	14	1
12	1	28	3180	3	7	14	1
12	1	28	3181	3	8	14	1
12	1	28	3182	3	1	14	2
12	1	28	3183	3	2	14	2
12	1	28	3184	3	3	14	2
12	1	28	3185	3	4	14	2
12	1	28	3186	3	5	14	2
12	1	28	3189	3	6	14	2
12	1	28	3191	3	7	14	2
12	1	28	3193	3	8	14	2
12	1	28	3746	3	2	14	4
12	1	28	3747	3	3	14	4
12	1	28	3748	3	4	14	4
12	1	28	3749	3	5	14	4
12	1	28	3750	3	6	14	4
5	1	24	3385	2	2	0	0
5	1	25	3729	1	10	0	1
5	1	27	2646	12	1	0	0
5	1	27	3711	12	2	0	0
5	1	27	3712	12	3	0	0
5	1	27	3713	12	4	0	0
5	1	27	3714	12	5	0	0
5	1	27	3715	12	6	0	0
5	1	27	3716	12	7	0	0
5	1	28	6206	3	1	4	1
5	1	28	3718	3	2	2	8
5	1	28	6208	3	3	4	1
5	1	28	3720	3	4	2	8
5	1	28	6210	3	5	4	1
5	1	28	6211	3	6	4	1
5	1	28	3723	3	1	4	2
5	1	28	3724	3	2	2	4
5	1	28	3725	3	3	4	2
5	1	28	3726	3	4	2	4
5	1	28	3727	3	5	4	2
5	1	28	3728	3	6	4	2
5	1	25	3730	1	1	2	2
12	1	28	3731	3	1	14	3
12	1	28	3732	3	2	14	3
12	1	28	3733	3	3	14	3
12	1	28	3734	3	4	14	3
12	1	28	3735	3	5	14	3
12	1	28	3738	3	6	14	3
12	1	28	3740	3	7	14	3
12	1	28	3742	3	8	14	3
12	1	28	3751	3	7	14	4
12	1	28	3752	3	8	14	4
12	1	28	3753	3	1	14	5
12	1	28	3754	3	2	14	5
12	1	28	3755	3	3	14	5
12	1	28	3756	3	4	14	5
12	1	28	3757	3	5	14	5
12	1	28	3758	3	6	14	5
12	1	28	3759	3	7	14	5
12	1	28	3760	3	8	14	5
12	1	28	3761	3	1	14	6
12	1	28	3762	3	2	14	6
12	1	28	3763	3	3	14	6
12	1	28	3764	3	4	14	6
12	1	28	3765	3	5	14	6
12	1	28	3766	3	6	14	6
12	1	28	3767	3	7	14	6
12	1	28	3768	3	8	14	6
12	1	28	3769	3	1	14	7
12	1	28	3770	3	2	14	7
12	1	28	3771	3	3	14	7
12	1	28	3772	3	4	14	7
12	1	28	3773	3	5	14	7
12	1	28	3774	3	6	14	7
12	1	28	3775	3	7	14	7
12	1	28	3776	3	8	14	7
12	1	28	3777	3	1	14	8
12	1	28	3778	3	2	14	8
12	1	28	3779	3	3	14	8
12	1	28	3780	3	4	14	8
12	1	28	3781	3	5	14	8
12	1	28	3782	3	6	14	8
12	1	28	3783	3	7	14	8
12	1	28	3784	3	8	14	8
12	1	28	3785	3	1	14	9
12	1	28	3786	3	2	14	9
12	1	28	3787	3	3	14	9
12	1	28	3788	3	4	14	9
12	1	28	3789	3	5	14	9
12	1	28	3790	3	6	14	9
12	1	28	3791	3	7	14	9
12	1	28	3792	3	8	14	9
12	1	28	3793	3	1	14	10
12	1	28	3794	3	2	14	10
12	1	28	3795	3	3	14	10
12	1	28	3796	3	4	14	10
12	1	28	3797	3	5	14	10
12	1	28	3798	3	6	14	10
12	1	28	3799	3	7	14	10
12	1	28	3800	3	8	14	10
12	1	28	3801	3	1	14	11
12	1	28	3802	3	2	14	11
12	1	28	3803	3	3	14	11
12	1	28	3804	3	4	14	11
12	1	28	3805	3	5	14	11
12	1	28	3806	3	6	14	11
12	1	28	3807	3	7	14	11
12	1	28	3808	3	8	14	11
16	0	25	4808	1	3	2	1
16	0	25	4809	1	6	2	1
5	1	24	4816	2	3	0	0
5	1	24	4817	2	4	0	0
5	1	24	4818	2	5	0	0
5	1	24	4819	2	6	0	0
5	1	24	4820	2	7	0	0
5	1	24	4821	2	8	0	0
5	1	25	4822	1	1	2	8
5	1	25	4823	1	2	2	8
5	1	25	4824	1	3	2	8
5	1	25	4825	1	4	2	8
5	1	25	4826	1	5	2	8
5	1	25	4827	1	6	2	8
5	1	25	4828	1	7	2	8
5	1	25	4829	1	1	2	7
5	1	25	4830	1	2	2	7
5	1	25	4831	1	3	2	7
5	1	25	4832	1	4	2	7
5	1	25	4833	1	5	2	7
5	1	25	4834	1	6	2	7
5	1	25	4835	1	7	2	7
5	1	25	4857	1	1	2	3
5	1	25	4858	1	2	2	3
5	1	25	4859	1	3	2	3
5	1	25	4860	1	4	2	3
5	1	25	4861	1	5	2	3
5	1	25	4862	1	6	2	3
5	1	25	4863	1	7	2	3
5	1	25	4850	1	1	2	4
5	1	25	4851	1	2	2	4
5	1	25	4852	1	3	2	4
5	1	25	4853	1	4	2	4
5	1	25	4854	1	5	2	4
5	1	25	4855	1	6	2	4
5	1	25	4856	1	7	2	4
5	1	25	4843	1	1	2	5
5	1	25	4844	1	2	2	5
5	1	25	4845	1	3	2	5
5	1	25	4846	1	4	2	5
5	1	25	4847	1	5	2	5
5	1	25	4848	1	6	2	5
5	1	25	4849	1	7	2	5
5	1	25	4836	1	1	2	6
5	1	25	4837	1	2	2	6
5	1	25	4838	1	3	2	6
5	1	25	4839	1	4	2	6
5	1	25	4840	1	5	2	6
5	1	25	4841	1	6	2	6
5	1	25	4842	1	7	2	6
12	1	26	4890	14	1	1	1
12	1	26	4892	14	2	1	1
12	1	26	4894	14	4	1	1
12	1	26	4893	14	3	1	1
12	1	26	4895	14	5	1	1
12	1	26	4897	14	8	1	1
12	1	26	4901	14	6	1	1
12	1	26	4896	14	7	1	1
12	1	26	4898	14	9	1	1
12	1	26	4899	14	10	1	1
12	1	26	4900	14	11	1	1
12	1	27	4902	17	1	2	1
12	1	27	4903	17	2	2	1
12	1	27	4904	17	3	2	1
12	1	27	4905	17	4	2	1
12	1	27	4906	17	5	2	1
12	1	27	4907	17	6	2	1
12	1	27	6866	17	3	2	2
12	1	27	6867	17	4	2	2
16	0	26	4911	7	1	1	2
16	0	26	4912	7	1	1	3
16	0	26	4913	7	1	1	4
16	0	26	4914	7	1	1	5
16	0	26	4915	7	1	1	6
16	0	26	4916	7	1	1	7
16	0	25	5128	1	2	2	1
16	0	25	5130	1	5	2	1
16	0	25	5131	1	7	2	1
0	0	24	4917	2	12	1	7
16	0	25	4937	1	10	0	1
3	0	25	4945	1	1	2	9
3	0	25	4946	1	2	2	9
3	0	25	4947	1	3	2	9
3	0	25	4948	1	4	2	9
3	0	25	4949	1	5	2	9
3	0	25	4950	1	6	2	9
3	0	25	4951	1	7	2	9
3	0	25	4952	1	8	2	9
3	0	28	4954	3	1	2	9
3	0	28	4955	3	2	2	9
3	0	28	4956	3	3	2	9
3	0	28	4957	3	4	2	9
3	0	28	4958	3	5	2	9
3	0	28	4959	3	6	2	9
3	0	28	4960	3	7	2	9
3	0	28	4961	3	8	2	9
3	0	28	4962	3	9	2	9
3	0	39	4966	5	10	2	9
3	0	39	4963	5	3	2	9
3	0	39	4964	5	4	2	9
3	0	39	4965	5	5	2	9
4	0	25	1712	1	9	2	8
16	0	28	4973	3	2	4	1
16	0	28	4974	3	3	4	1
16	0	28	4975	3	4	7	1
16	0	28	4976	3	5	4	1
16	0	28	4977	3	6	7	1
16	0	28	4978	3	7	7	1
16	1	28	4981	3	1	4	1
16	1	28	4982	3	2	4	1
16	1	28	4983	3	3	4	1
16	1	28	4984	3	4	4	1
0	1	28	4985	3	5	4	1
16	1	28	4987	3	7	4	1
13	0	28	4999	3	1	18	1
13	0	28	5000	3	2	18	1
13	0	28	5001	3	3	18	1
13	0	28	5002	3	4	18	1
13	0	28	5003	3	5	18	1
13	0	28	5004	3	6	18	1
13	0	28	5005	3	7	18	1
13	0	28	5006	3	8	18	1
13	0	28	4991	3	1	18	3
13	0	28	4992	3	2	18	3
13	0	28	4993	3	3	18	3
13	0	28	4994	3	4	18	3
13	0	28	4995	3	5	18	3
13	0	28	4996	3	6	18	3
13	0	28	4997	3	7	18	3
13	0	28	4998	3	8	18	3
13	0	28	5007	3	1	18	4
13	0	28	5008	3	2	18	4
13	0	28	5009	3	3	18	4
13	0	28	5010	3	4	18	4
13	0	28	5011	3	5	18	4
13	0	28	5012	3	6	18	4
13	0	28	5013	3	7	18	4
13	0	28	5014	3	8	18	4
13	0	28	5015	3	1	18	5
13	0	28	5016	3	2	18	5
13	0	28	5017	3	3	18	5
13	0	28	5018	3	4	18	5
13	0	28	5019	3	5	18	5
13	0	28	5020	3	6	18	5
13	0	28	5021	3	7	18	5
13	0	28	5022	3	8	18	5
13	0	28	5023	3	1	18	6
13	0	28	5024	3	2	18	6
13	0	28	5025	3	3	18	6
13	0	28	5026	3	4	18	6
13	0	28	5028	3	6	18	6
13	0	28	5029	3	7	18	6
13	0	28	5030	3	8	18	6
13	0	28	5031	3	1	18	7
13	0	28	5032	3	2	18	7
13	0	28	5033	3	3	18	7
13	0	28	5034	3	4	18	7
13	0	28	5035	3	5	18	7
13	0	28	5036	3	6	18	7
13	0	28	5037	3	7	18	7
13	0	28	5038	3	8	18	7
13	0	28	5039	3	1	18	8
13	0	28	5040	3	2	18	8
13	0	28	5041	3	3	18	8
13	0	28	5042	3	4	18	8
13	0	28	5043	3	5	18	8
13	0	28	5044	3	6	18	8
13	0	28	5046	3	7	18	8
13	0	28	5047	3	8	18	8
13	0	28	5048	3	1	18	9
13	0	28	5049	3	2	18	9
13	0	28	5050	3	3	18	9
13	0	28	5051	3	4	18	9
13	0	28	5052	3	5	18	9
13	0	28	5053	3	6	18	9
13	0	28	5054	3	7	18	9
13	0	28	5055	3	8	18	9
16	0	28	5056	3	13	7	9
0	0	28	5058	3	1	7	3
16	0	28	5059	3	13	7	6
16	0	28	5060	3	13	7	4
16	0	28	5061	3	13	7	3
16	0	28	5062	3	13	7	5
0	0	28	5063	3	1	7	8
16	0	28	5064	3	13	7	2
16	0	28	5065	3	13	7	7
16	0	28	5066	3	2	4	2
16	0	28	5068	3	2	4	3
16	0	28	5069	3	2	4	4
16	0	28	5070	3	2	4	5
16	0	28	5071	3	2	4	6
16	0	28	5072	3	2	4	7
16	0	28	5073	3	2	4	8
16	0	28	5074	3	2	4	9
16	0	28	5075	3	2	4	10
16	0	28	5057	3	13	7	8
16	0	28	5067	3	2	4	11
16	0	28	5076	3	3	4	2
16	0	28	5078	3	3	4	3
16	0	28	5079	3	3	4	4
16	0	28	5080	3	3	4	5
16	0	28	5081	3	3	4	6
16	0	28	5082	3	3	4	7
16	0	28	5083	3	3	4	8
16	0	28	5084	3	3	4	9
16	0	28	5085	3	3	4	10
16	0	28	5086	3	4	7	9
0	0	28	5088	3	4	7	3
16	0	28	5089	3	4	7	6
16	0	28	5125	3	4	7	4
16	0	28	5090	3	4	7	3
16	0	28	5091	3	4	7	5
0	0	28	5092	3	4	7	8
16	0	28	5093	3	4	7	2
16	0	28	5094	3	4	7	7
16	0	28	5077	3	3	4	11
16	0	28	5087	3	4	7	8
16	0	28	5095	3	5	4	2
16	0	28	5104	3	6	7	9
16	0	28	5115	3	7	7	9
16	0	28	5097	3	5	4	3
0	0	28	5106	3	6	7	3
0	0	28	5117	3	7	7	3
16	0	28	5098	3	5	4	4
16	0	28	5107	3	6	7	6
16	0	28	5118	3	7	7	6
16	0	28	5109	3	5	4	5
16	0	28	5108	3	6	7	4
16	0	28	5119	3	7	7	4
16	0	28	5099	3	5	4	6
16	0	28	5110	3	6	7	3
16	0	28	5120	3	7	7	3
16	0	28	5100	3	5	4	7
16	0	28	5111	3	6	7	5
16	0	28	5121	3	7	7	5
16	0	28	5101	3	5	4	8
0	0	28	5112	3	6	7	8
0	0	28	5122	3	7	7	8
16	0	28	5096	3	5	4	11
16	0	28	5105	3	6	7	8
16	0	28	5116	3	7	7	8
16	0	28	5102	3	5	4	9
16	0	28	5113	3	6	7	2
16	0	28	5123	3	7	7	2
16	0	28	5103	3	5	4	10
16	0	28	5114	3	6	7	7
16	0	28	5124	3	7	7	7
16	0	25	2601	1	1	2	1
16	0	24	5196	2	2	0	0
16	0	24	5197	2	3	0	0
16	0	24	5198	2	4	0	0
16	0	24	5199	2	5	0	0
16	0	24	5200	2	6	0	0
16	0	24	5201	2	7	0	0
16	0	24	5202	2	8	0	0
16	0	24	5203	2	9	0	0
16	0	24	5204	2	10	0	0
16	0	24	5205	2	11	0	0
16	0	25	5207	1	1	2	2
16	0	25	5217	1	2	2	2
16	0	25	5218	1	3	2	2
16	0	25	5219	1	4	2	2
16	0	25	5220	1	5	2	2
16	0	25	5221	1	6	2	2
16	0	25	5222	1	7	2	2
16	0	25	5208	1	1	2	3
16	0	25	5223	1	2	2	3
16	0	25	5224	1	3	2	3
16	0	25	5225	1	4	2	3
16	0	25	5226	1	5	2	3
16	0	25	5227	1	6	2	3
16	0	25	5228	1	7	2	3
16	0	25	5209	1	1	2	4
16	0	25	5229	1	2	2	4
16	0	25	5230	1	3	2	4
16	0	25	5231	1	4	2	4
16	0	25	5232	1	5	2	4
16	0	25	5233	1	6	2	4
16	0	25	5234	1	7	2	4
16	0	25	5210	1	1	2	5
16	0	25	5235	1	2	2	5
16	0	25	5236	1	3	2	5
16	0	25	5237	1	4	2	5
16	0	25	5238	1	5	2	5
16	0	25	5239	1	6	2	5
16	0	25	5240	1	7	2	5
16	0	25	5211	1	1	2	6
16	0	25	5241	1	2	2	6
16	0	25	5242	1	3	2	6
16	0	25	5243	1	4	2	6
16	0	25	5244	1	5	2	6
16	0	25	5245	1	6	2	6
16	0	25	5246	1	7	2	6
16	0	25	5212	1	1	2	7
16	0	25	5247	1	2	2	7
16	0	25	5248	1	3	2	7
16	0	25	5249	1	4	2	7
16	0	25	5250	1	5	2	7
16	0	25	5251	1	6	2	7
16	0	25	5252	1	7	2	7
16	0	25	5213	1	1	2	8
16	0	25	5253	1	2	2	8
16	0	25	5254	1	3	2	8
16	0	25	5255	1	4	2	8
16	0	25	5256	1	5	2	8
16	0	25	5257	1	6	2	8
16	0	25	5258	1	7	2	8
16	0	25	5214	1	1	2	9
16	0	25	5259	1	2	2	9
16	0	25	5260	1	3	2	9
16	0	25	5262	1	5	2	9
16	0	25	5263	1	6	2	9
16	0	25	5264	1	7	2	9
16	0	25	5215	1	1	2	10
16	0	25	5265	1	2	2	10
16	0	25	5266	1	3	2	10
16	0	25	5267	1	4	2	10
16	0	25	5268	1	5	2	10
16	0	25	5269	1	6	2	10
16	0	25	5270	1	7	2	10
16	0	25	5216	1	1	2	11
16	0	25	5271	1	2	2	11
16	0	25	5272	1	3	2	11
16	0	25	5273	1	4	2	11
16	0	25	5274	1	5	2	11
16	0	25	5275	1	6	2	11
16	0	25	5276	1	7	2	11
16	0	26	5132	7	2	1	1
16	0	26	5134	7	2	1	2
16	0	26	5133	7	2	1	8
16	0	26	5135	7	2	1	3
16	0	26	5136	7	2	1	4
16	0	26	5137	7	2	1	5
16	0	26	5138	7	2	1	6
16	0	26	5139	7	2	1	7
16	0	26	5141	7	3	1	8
16	0	26	5140	7	3	1	1
16	0	26	5142	7	3	1	2
16	0	26	5144	7	3	1	4
16	0	26	5145	7	3	1	5
16	0	26	5146	7	3	1	6
16	0	26	5147	7	3	1	7
16	0	26	5149	7	4	1	8
16	0	26	5148	7	4	1	1
16	0	26	5150	7	4	1	2
16	0	26	5151	7	4	1	3
16	0	26	5153	7	4	1	5
16	0	26	5154	7	4	1	6
16	0	26	5155	7	4	1	7
16	0	26	5157	7	5	1	8
16	0	26	5156	7	5	1	1
16	0	26	5158	7	5	1	2
16	0	26	5159	7	5	1	3
16	0	26	5160	7	5	1	4
16	0	26	5161	7	5	1	5
16	0	26	5162	7	5	1	6
16	0	26	5163	7	5	1	7
16	0	26	5165	7	6	1	8
16	0	26	5164	7	6	1	1
16	0	26	5166	7	6	1	2
16	0	26	5167	7	6	1	3
16	0	26	5168	7	6	1	4
16	0	26	5169	7	6	1	5
16	0	26	5170	7	6	1	6
16	0	26	5171	7	6	1	7
16	0	26	5173	7	7	1	8
16	0	26	5172	7	7	1	1
16	0	26	5174	7	7	1	2
16	0	26	5175	7	7	1	3
16	0	26	5176	7	7	1	4
16	0	26	5177	7	7	1	5
16	0	26	5178	7	7	1	6
16	0	26	5179	7	7	1	7
16	0	26	5181	7	8	1	8
16	0	26	5180	7	8	1	1
16	0	26	5182	7	8	1	2
16	0	26	5183	7	8	1	3
16	0	26	5184	7	8	1	4
16	0	26	5185	7	8	1	5
16	0	26	5186	7	8	1	6
16	0	26	5187	7	8	1	7
16	0	26	5189	7	9	1	8
16	0	26	5188	7	9	1	1
16	0	26	5190	7	9	1	2
16	0	26	5191	7	9	1	3
16	0	26	5192	7	9	1	4
16	0	26	5193	7	9	1	5
16	0	26	5194	7	9	1	6
16	0	26	5195	7	9	1	7
13	0	39	5289	5	2	18	1
0	0	39	5290	5	3	18	1
13	0	39	5291	5	4	18	1
13	0	39	5292	5	5	18	1
13	0	39	5293	5	6	18	1
13	0	39	5294	5	7	18	1
13	0	39	5295	5	8	18	1
13	0	39	5296	5	9	18	1
13	0	39	5297	5	3	18	1
13	0	39	5279	5	2	18	3
13	0	39	5281	5	4	18	3
13	0	39	5282	5	5	18	3
13	0	39	5283	5	6	18	3
13	0	39	5284	5	7	18	3
13	0	39	5285	5	8	18	3
13	0	39	5286	5	9	18	3
13	0	39	5287	5	3	18	3
13	0	39	5299	5	2	18	4
13	0	39	5301	5	4	18	4
13	0	39	5302	5	5	18	4
13	0	39	5303	5	6	18	4
13	0	39	5304	5	7	18	4
13	0	39	5305	5	8	18	4
13	0	39	5306	5	9	18	4
13	0	39	5307	5	3	18	4
13	0	39	5309	5	2	18	5
13	0	39	5311	5	4	18	5
13	0	39	5312	5	5	18	5
13	0	39	5313	5	6	18	5
13	0	39	5314	5	7	18	5
13	0	39	5315	5	8	18	5
13	0	39	5316	5	9	18	5
13	0	39	5317	5	3	18	5
13	0	39	5319	5	2	18	6
13	0	39	5321	5	4	18	6
13	0	39	5322	5	5	18	6
13	0	39	5323	5	6	18	6
13	0	39	5324	5	7	18	6
13	0	39	5325	5	8	18	6
13	0	39	5326	5	9	18	6
13	0	39	5327	5	3	18	6
13	0	39	5329	5	2	18	7
13	0	39	5331	5	4	18	7
13	0	39	5332	5	5	18	7
13	0	39	5333	5	6	18	7
13	0	39	5334	5	7	18	7
13	0	39	5335	5	8	18	7
13	0	39	5336	5	9	18	7
13	0	39	5337	5	3	18	7
13	0	39	5339	5	2	18	8
13	0	39	5341	5	4	18	8
13	0	39	5342	5	5	18	8
13	0	39	5343	5	6	18	8
13	0	39	5344	5	7	18	8
13	0	39	5345	5	8	18	8
13	0	39	5346	5	9	18	8
13	0	39	5347	5	3	18	8
13	0	39	5349	5	2	18	9
13	0	39	5351	5	4	18	9
13	0	39	5352	5	5	18	9
13	0	39	5353	5	6	18	9
13	0	39	5354	5	7	18	9
13	0	39	5355	5	8	18	9
13	0	39	5356	5	9	18	9
13	0	39	5357	5	3	18	9
16	0	26	5152	7	4	1	4
1	0	25	26	1	3	0	1
16	0	25	2605	1	8	2	1
16	0	25	5360	1	8	2	2
16	0	25	5361	1	8	2	3
16	0	25	5362	1	8	2	4
16	0	25	5363	1	8	2	5
