entityId	splineId	mode	speed	fx	fy	fz
59457	7570	1	3	0	0	0
59465	9882	1	3	0	0	0
59496	7329	1	3	0	0	0
59500	16893	8	3	0	0	0
59501	16894	8	3	0	0	0
59503	3168	2	3	0	0	0
59517	16251	8	3	0	0	0
59518	16253	8	3	0	0	0
59519	16255	8	3	0	0	0
59520	16247	8	3	0	0	0
59521	16256	8	3	0	0	0
59524	16257	8	3	0	0	0
59808	6349	1	3	0	0	0
59862	16352	1	3	0	0	0
59885	7688	1	3	0	0	0
60054	7169	2	-1	0	0	0
60055	7168	2	-1	0	0	0
60057	16253	8	3	-4	0	2
60058	16255	8	3	-4	0	2
60059	16247	8	3	-2	0	4
60060	16256	8	3	-4	0	2
60062	16257	8	3	-4	0	2
60091	16154	8	3	0	0	0
60092	16153	8	3	0	0	0
60093	16143	8	3	0	0	0
60094	16151	8	3	0	0	0
60095	16152	8	3	0	0	0
60096	16149	8	3	0	0	0
60097	16148	8	3	0	0	0
60098	16150	8	3	0	0	0
60099	16141	8	3	0	0	0
60100	16142	8	3	0	0	0
60101	16144	8	3	0	0	0
60102	16123	8	3	0	0	0
60103	16147	8	3	0	0	0
60104	16122	8	3	0	0	0
60105	16134	8	3	0	0	0
60106	16130	8	3	0	0	0
60107	16132	8	3	0	0	0
60108	16124	8	3	0	0	0
60109	16136	8	3	0	0	0
60110	16135	8	3	0	0	0
60155	8136	1	3	0	0	0
60168	16362	1	3	0	0	0
60178	7217	1	3	0	0	0
60179	7221	1	3	0	0	0
60180	7219	1	3	0	0	0
60203	16332	8	3	0	0	0
60204	16336	8	3	0	0	0
60206	16331	8	3	0	0	0
60207	16333	8	3	0	0	0
60218	10585	1	3	0	0	0
60232	9754	1	3	0	0	0
60240	16487	8	3	0	0	0
60242	16485	8	3	0	0	0
60243	16497	8	3	0	0	0
60246	16498	8	3	0	0	0
60253	16493	8	3	0	0	0
60254	16499	8	3	0	0	0
60257	16495	8	3	0	0	0
60258	16494	8	3	0	0	0
60260	16488	8	3	0	0	0
60261	22357	8	3	0	0	0
60263	22358	8	3	0	0	0
60311	16269	8	3	0	0	0
60312	16276	8	3	0	0	0
60313	16275	8	3	0	0	0
60314	16285	8	3	0	0	0
60315	16271	8	3	0	0	0
60316	16281	8	3	0	0	0
60317	16272	8	3	0	0	0
60318	16268	8	3	0	0	0
60319	16267	8	3	0	0	0
60320	16284	8	3	0	0	0
60322	16278	8	3	0	0	0
60323	16283	8	3	0	0	0
60324	16270	8	3	0	0	0
60347	7756	1	3	0	0	0
60350	7754	1	3	0	0	0
60473	16447	8	3	-2	0	4
60479	16448	8	3	0	0	2
60482	16451	8	3	-2	0	4
60485	16452	8	3	0	0	2
60489	16447	8	3	0	0	0
60495	16448	8	3	0	0	0
60498	16451	8	3	0	0	0
60505	16452	8	3	0	0	0
60510	16442	8	3	0	0	0
60514	16441	8	3	0	0	0
60516	16450	8	10	0	0	0
60588	10820	1	3	0	0	0
60613	16413	8	12.5	0	0	0
60616	16412	8	12.5	0	0	0
60623	16404	8	3.75	0	0	0
60625	16408	8	3.75	0	0	0
60628	16409	8	3.75	0	0	0
60629	16411	8	3.75	0	0	0
60630	16410	8	3.75	0	0	0
60632	16407	8	3.75	0	0	0
60633	16401	8	3.75	0	0	0
60634	16403	8	3.75	0	0	0
60636	16402	8	3.75	0	0	0
60637	16406	8	3.75	0	0	0
60638	16405	8	3.75	0	0	0
60639	16418	8	3	0	0	0
60641	16424	8	3	0	0	0
60642	16422	8	3	0	0	0
60643	16420	8	3	0	0	0
60648	16421	8	3	0	0	0
60649	16423	8	3	0	0	0
60651	16419	8	3	0	0	0
60657	2441	1	3	0	0	0
60660	3169	1	3	0	0	0
60718	16394	8	3	0	0	0
60719	16387	8	3	0	0	0
60720	16385	8	3	0	0	0
60721	16386	8	3	0	0	0
60722	16393	8	3	0	0	0
60723	16388	8	3	0	0	0
60724	16383	8	3	0	0	0
60725	2861	1	3	0	0	0
60726	16391	8	3	0	0	0
60727	16390	8	3	0	0	0
60729	16384	8	3	0	0	0
60730	16389	8	3	0	0	0
60731	16392	8	3	0	0	0
60732	9804	2	3	0	0	0
60738	16775	2	3	0	0	0
60882	2744	1	3	0	0	0
60899	19724	1	3	0	0	0
61035	7190	2	9	0	0	0
61036	7188	2	9	0	0	0
61037	7189	2	9	0	0	0
61038	7132	2	9	0	0	0
61039	7134	2	9	0	0	0
61040	7133	2	9	0	0	0
61076	16822	8	3	0	0	0
61077	16810	8	3	0	0	0
61078	16814	8	3	0	0	0
61079	16820	8	3	0	0	0
61080	16813	8	3	0	0	0
61154	3008	1	3	0	0	0
61162	16783	8	2.5	0	0	0
61164	16785	8	2.5	0	0	0
61166	16782	8	2.5	0	0	0
61167	9429	1	3	0	0	0
61168	16784	8	2.5	0	0	0
61170	16787	8	2.5	0	0	0
61171	16786	8	2.5	0	0	0
61172	16788	8	2.5	0	0	0
61173	16790	1	3	0	0	0
61179	16791	8	2.5	0	0	0
61181	16789	8	2.5	0	0	0
61182	16792	8	2.5	0	0	0
61184	16794	8	2.5	0	0	0
61187	16793	8	2.5	0	0	0
61230	16871	8	3	0	0	0
61231	16872	8	3	0	0	0
61232	16878	8	3	0	0	0
61233	16896	8	3	0	0	0
61234	16875	8	3	0	0	0
61235	16877	8	3	0	0	0
61236	16876	8	3	0	0	0
61237	16898	8	3	0	0	0
61238	16542	2	9	0	0	0
61239	16544	2	9	0	0	0
61240	16546	2	9	0	0	0
61241	16547	2	9	0	0	0
61242	16548	2	9	0	0	0
61243	16863	8	3	0	0	0
61244	16862	8	3	0	0	0
61245	16861	8	3	0	0	0
61246	16899	8	3	0	0	0
61250	16601	8	3	0	0	0
61251	16596	1	3	0	0	0
61252	16600	8	3	0	0	0
61253	16597	8	3	0	0	0
61260	16567	8	3	0	0	0
61261	16571	8	3	0	0	0
61262	16569	8	3	0	0	0
61263	16568	8	3	0	0	0
61264	16574	8	3	0	0	0
61265	16594	8	3	0	0	0
61266	16595	8	3	0	0	0
61275	7322	1	3	0	0	0
61331	16377	8	3	0	0	0
61352	10569	2	3	0	0	0
61482	10519	8	3	0	0	0
61494	7401	1	3	0	0	0
61560	10523	2	3	0	0	0
61619	7362	8	3	0	0	0
61620	7364	8	3	0	0	0
61652	16827	2	4	0	0	0
61655	16825	2	4	0	0	0
61657	16828	2	4	0	0	0
61694	16864	8	3	0	0	0
61697	16865	8	3	0	0	0
61698	16874	8	3	0	0	0
61699	16879	8	3	0	0	0
61701	7559	2	9	0	0	0
61702	7560	2	9	0	0	0
61718	7571	2	3	0	0	0
61720	10050	2	3	0	0	0
61721	7572	1	3	0	0	0
61728	3002	1	3	0	0	0
61730	16715	8	3	0	0	0
61731	16716	8	3	0	0	0
61732	16720	8	3	0	0	0
61733	16721	8	3	0	0	0
61734	16717	8	3	0	0	0
61735	16722	8	3	0	0	0
61736	16718	8	3	0	0	0
61737	16686	8	2.5	0	0	0
61738	16687	8	2.5	0	0	0
61739	16689	8	2.5	0	0	0
61740	16690	8	2.5	0	0	0
61741	16688	8	2.5	0	0	0
61742	16695	8	2.5	0	0	0
61743	16694	8	2.5	0	0	0
61744	16691	8	2.5	0	0	0
61745	16692	8	2.5	0	0	0
61747	16693	8	2.5	0	0	0
61862	16714	8	3	0	0	0
61864	16708	8	3	0	0	0
61866	16707	8	3	0	0	0
61867	16706	8	3	0	0	0
61868	16713	8	3	0	0	0
61869	16715	8	3	-2	0	4
61870	16716	8	3	-2	0	4
61871	16720	8	3	-2	0	4
61872	16721	8	3	-2	0	4
61873	16717	8	3	-2	0	4
61874	16779	8	3	-2	0	4
61875	16780	8	3	-4	0	2
61876	16781	8	3	-4	0	2
61877	16722	8	3	-2	0	4
61878	16718	8	3	-2	0	4
61903	2978	1	3	0	0	0
61960	8301	2	-1	0	0	0
61963	8391	2	3	0	0	0
61964	8391	2	3	-2	0	4
62014	9051	1	3	0	0	0
62087	16554	1	3	0	0	0
62128	10039	2	3	0	0	0
62138	2965	1	3	0	0	0
62143	10081	1	3	0	0	0
62144	10082	1	10	0	0	0
62152	3121	1	3	0	0	0
62153	16779	8	3	0	0	0
62155	16780	8	3	0	0	0
62157	16781	8	3	0	0	0
62160	3119	1	3	0	0	0
62181	10811	1	3	0	0	0
62566	2997	1	3	0	0	0
62666	10589	1	3	0	0	0
62667	16702	8	4	0	0	0
62668	16703	8	4	0	0	0
62669	16704	8	4	0	0	0
62742	13827	0	3	0	0	0
62744	13827	0	3	0	0	0
62746	13827	0	3	0	0	0
62749	13827	0	3	0	0	0
62752	13827	0	3	0	0	0
62753	13817	0	3	0	0	0
62847	16380	8	2.5	0	0	0
63007	2863	1	3	0	0	0
63018	16396	2	10	0	0	0
63019	16398	2	10	0	0	0
63020	16395	2	10	0	0	0
63021	16397	2	10	0	0	0
63022	3181	1	3	0	0	0
63039	16852	2	9	0	0	0
63040	16851	2	9	0	0	0
63041	16853	2	9	0	0	0
63042	16856	2	9	0	0	0
63043	16854	2	9	0	0	0
63045	16855	2	9	0	0	0
63056	16954	1	3	0	0	0
63057	16955	1	3	0	0	0
63075	2508	2	3	0	0	0
63092	2936	1	3	0	0	0
63094	10061	2	3	0	0	0
63095	10073	2	3	0	0	0
63104	16997	8	3	0	0	0
63108	16996	8	3	0	0	0
63232	16241	8	2.5	0	0	0
63233	16369	8	2.5	0	0	0
63235	16356	8	2.5	0	0	0
63236	16360	8	2.5	0	0	0
63237	16366	8	2.5	0	0	0
63238	16318	1	3	0	0	0
63239	16320	1	3	0	0	0
63240	16322	8	2.5	0	0	0
63242	16085	8	2.5	0	0	0
63243	16323	8	2.5	0	0	0
63281	6680	1	3	0	0	0
63290	16126	8	3	0	0	0
63291	16125	8	3	0	0	0
63292	16131	8	3	0	0	0
63306	16244	8	3	0	0	0
63314	16400	8	3.75	0	0	0
63322	16539	1	3	0	0	0
63339	16449	8	3	0	0	0
63340	16443	8	3	0	0	0
63343	16440	8	3	0	0	0
63358	16696	8	3	0	0	0
63360	16698	8	3	0	0	0
63361	16697	8	3	0	0	0
63363	16812	8	3	0	0	0
63364	16809	8	3	0	0	0
63365	16821	8	3	0	0	0
63366	16811	8	3	0	0	0
63369	16719	8	3	0	0	0
63372	16573	8	3	0	0	0
63373	16570	8	3	0	0	0
63374	7363	8	3	0	0	0
63377	16873	8	3	0	0	0
63378	16891	8	3	0	0	0
63379	16895	8	3	0	0	0
63380	16890	8	3	0	0	0
63426	6339	1	3	0	0	0
63432	8137	2	3	0	0	0
63442	7209	1	3	0	0	0
63445	2937	1	3	0	0	0
63513	16552	1	3	0	0	0
63590	14149	1	3	0	0	0
63603	14166	1	3	0	0	0
63618	9619	1	3	0	0	0
64118	14088	8	10	2	0	4
64121	14089	8	3	-4	0	2
64147	14089	8	3	0	0	0
64148	14087	2	3	0	0	0
64153	8872	1	3	0	0	0
64164	14086	5	3	-4	0	2
64168	14084	8	3	-4	0	2
64174	8876	1	3	4	0	2
64177	14085	8	3	4	0	2
64212	14092	8	3	-4	0	2
64223	14092	8	3	0	0	0
64288	9065	1	3	0	0	0
64324	13725	2	3	0	0	0
64327	13729	2	3	0	0	0
64329	13728	2	3	0	0	0
64334	13811	8	3	0	0	0
64336	13813	8	3	0	0	0
64338	13814	8	3	0	0	0
64341	13731	8	3	0	0	0
64346	13726	2	3	0	0	4
64351	8954	0	10	0	0	0
64353	14099	8	3	4	0	-2
64354	14094	8	3	0	0	0
64357	10828	1	3	0	0	0
64370	14117	8	3	2	0	4
64372	8955	0	10	0	0	0
64375	8956	0	10	0	0	0
64388	10729	1	3	0	0	0
64432	9105	1	3	0	0	0
64443	9088	2	3	0	0	0
64463	14101	8	3	0	0	0
64464	14095	8	3	0	0	0
64465	8935	8	3	0	0	0
64478	9609	2	2.5	0	0	0
64513	9965	1	3	0	0	0
64517	11108	8	3	0	0	0
64541	11127	1	3	0	0	2
64550	11011	1	3	0	0	0
64574	13843	5	4	0	0	0
64575	13841	8	4	0	0	0
64576	13842	8	4	0	0	0
64577	13859	8	4	0	0	0
64578	13858	8	4	0	0	0
64579	13852	8	4	0	0	0
64580	13856	8	4	0	0	0
64586	11119	1	3	0	0	0
64590	9111	1	3	0	0	0
64638	14859	1	3	0	0	0
64640	13854	8	4	0	0	0
64722	9618	2	3	0	0	0
64746	9110	1	3	0	0	0
64812	14184	8	3	0	0	0
64815	9635	1	3	0	0	0
64840	9966	1	3	0	0	0
64845	14175	8	3	-4	0	2
64975	13844	1	3	0	0	0
65102	9625	1	3	0	0	0
65103	9623	1	3	0	0	0
65180	14952	1	3	0	0	0
65207	9012	2	3	0	0	0
65222	13781	8	2.5	-4	0	-4
65225	13779	1	2.5	0	0	0
65226	13780	8	2.5	0	0	0
65227	13782	8	2.5	0	0	0
65242	9967	1	3	0	0	0
65252	9104	1	3	0	0	0
65278	13809	2	9	-2	0	4
65279	13808	2	9	-2	0	4
65281	13810	2	9	-4	0	2
65295	9345	1	3	0	0	0
65318	14945	1	3	0	0	0
65325	14950	1	3	0	0	0
65361	17289	1	3	0	0	0
65477	16274	8	9	0	0	0
65579	19790	1	3	0	0	0
65644	10667	2	3	0	0	0
65661	10668	1	3	0	0	0
65676	9632	2	3	0	0	0
65677	9638	8	3	0	0	0
65742	14090	2	3	0	0	0
65754	9335	1	3	0	0	0
65755	9339	1	3	0	0	0
65756	9337	1	3	0	0	0
65757	9334	1	3	0	0	0
65866	14148	1	2	0	0	0
65868	14150	8	2	0	0	0
65881	9617	1	3	0	0	0
65887	9545	2	3	0	0	0
65900	9647	1	3	0	0	0
65931	9555	2	3	0	0	0
65941	11114	1	3	0	0	0
65968	14155	8	3	0	0	0
65969	16904	8	3	0	0	0
65973	14148	1	2	4	0	-2
65975	14150	8	2	4	0	-2
65997	9649	1	3	0	0	0
66019	9830	4	2.5	0	0	0
66021	9832	4	2.5	0	0	0
66023	9813	1	3	0	0	0
66040	9830	4	2.5	-2	0	4
66045	9816	4	1	0	0	0
66046	20087	4	1	0	0	0
66085	9774	1	3	0	0	0
66104	9681	1	3	0	0	0
66180	9713	1	3	0	0	0
66182	16685	2	3	0	0	0
66183	14670	1	3	0	0	0
66194	13989	1	3	0	0	0
66202	9671	1	5	0	0	0
66252	13943	1	3	0	0	0
66253	13941	1	3	4	0	2
66257	13958	1	3	0	0	0
66262	13940	1	3	0	0	0
66263	13942	8	3	-4	0	2
66266	13941	1	3	0	0	0
66267	13945	1	3	0	0	0
66274	13956	1	3	-4	0	2
66278	13959	1	3	0	0	0
66279	13957	1	3	0	0	0
66282	13940	1	3	-4	0	2
66287	13943	1	3	-4	0	2
66288	13941	1	3	-4	0	2
66290	13945	1	3	-4	0	2
66294	13958	1	3	-4	0	2
66299	13959	1	3	-4	0	2
66300	13957	1	3	-4	0	2
66395	13944	1	3	0	0	0
66400	9911	1	3	0	0	0
66405	9914	1	3	0	0	0
66406	9916	1	3	0	0	0
66407	9917	1	3	0	0	0
66408	9920	1	3	0	0	0
66409	9919	1	3	0	0	0
66410	9921	1	3	0	0	0
66411	9922	1	3	0	0	0
66412	9913	1	3	0	0	0
66420	14011	1	3	0	0	0
66439	11152	2	3	0	0	0
66477	9843	1	3	0	0	0
66478	9844	1	3	0	0	0
66514	9963	1	3	0	0	0
66580	10597	1	3	0	0	0
66584	9700	2	3	0	0	0
66587	10791	1	3	0	0	0
66621	14673	1	3	0	0	0
66678	14661	1	3	0	0	0
66684	9928	1	10	2	0	4
66689	9927	1	10	2	0	4
66699	9930	2	10	2	0	4
66707	9932	2	10	2	0	4
66709	9933	1	10	2	0	4
66713	9931	2	10	2	0	4
66717	9934	1	10	2	0	4
66773	9964	1	3	0	0	0
66800	9672	1	3	0	0	0
66820	9677	1	3	0	0	0
66843	9670	1	3	0	0	0
66885	10266	1	3	0	0	0
66886	10236	1	3	0	0	0
66927	9834	2	2.5	0	0	0
66928	9831	4	2.5	0	0	0
66964	9834	2	2.5	2	0	4
66965	9831	4	2.5	-2	0	4
66973	9714	2	3	0	0	0
66974	9831	4	2.5	2	0	4
66982	9673	1	3	0	0	0
66992	10535	1	3	0	0	0
66993	10536	1	3	0	0	0
67018	9642	1	3	0	0	0
67022	9636	1	3	0	0	0
67024	9033	1	3	0	0	0
67034	14197	2	3	0	0	0
67079	9253	1	3	0	0	0
67221	9924	1	3	0	0	0
67222	9808	1	3	0	0	0
67223	9962	1	3	0	0	0
67224	9809	1	3	0	0	0
67228	10790	1	3	0	0	0
67242	10804	1	1.5	0	0	0
67243	10805	1	1.5	0	0	0
67244	10803	1	1.5	0	0	0
67245	10802	1	1.5	0	0	0
67246	10799	1	1.5	0	0	0
67247	10801	1	1.5	0	0	0
67248	10806	1	1.5	0	0	0
67306	11276	1	3	0	0	0
67307	11115	1	3	0	0	0
67313	19782	1	3	0	0	0
67377	11118	1	3	0	0	0
67378	14948	1	3	0	0	0
67744	13768	2	9	0	0	0
67745	13740	1	9	0	0	0
67746	13766	1	9	0	0	0
67747	13736	2	9	0	0	0
67749	13769	5	9	0	0	0
67752	13737	2	9	0	0	0
67757	13770	5	9	0	0	0
67758	13809	2	9	0	0	0
67759	13808	2	9	0	0	0
67777	13806	8	3	0	0	0
67808	14012	1	3	0	0	0
67825	14013	8	3	0	0	4
67828	14010	1	3	0	0	0
67847	10788	1	3	0	0	0
67915	11126	8	3	0	0	0
67919	11126	8	3	-4	0	2
67932	14310	8	3	0	0	0
67933	14300	8	3	0	0	0
67998	19795	1	3	0	0	0
68000	19796	2	3	0	0	0
68128	14980	1	3	0	0	0
68129	14980	1	3	-4	0	-4
68130	14939	2	2.25	0	0	0
68134	14951	5	10	2	0	4
68135	14947	5	10	-2	0	4
68172	16308	6	-1	0	0	0
68184	9918	1	3	0	0	0
68204	16528	6	-1	0	0	0
68205	16530	6	-1	0	0	0
68206	16529	6	-1	0	0	0
68207	16531	6	-1	0	0	0
68208	16532	6	-1	0	0	0
68209	16534	6	-1	0	0	0
68210	16535	6	-1	0	0	0
68211	16533	6	-1	0	0	0
68212	16516	6	-1	0	0	0
68213	16517	6	-1	0	0	0
68214	16520	6	-1	0	0	0
68215	16518	6	-1	0	0	0
68216	16521	6	-1	0	0	0
68217	16519	6	-1	0	0	0
68218	16526	6	-1	0	0	0
68219	16524	6	-1	0	0	0
68220	16525	6	-1	0	0	0
68221	16522	6	-1	0	0	0
68222	16523	6	-1	0	0	0
68223	16527	6	-1	0	0	0
68344	8931	8	3	0	0	0
68345	11040	2	3	0	0	0
68350	9598	8	3	0	0	0
68353	13807	8	3	0	0	0
68357	14121	1	3	0	0	0
68358	14124	8	3	0	0	0
68359	8934	1	3	0	0	0
68362	14123	8	3	0	0	0
68369	14116	8	3	0	0	0
68370	19791	2	3	0	0	0
68384	13857	8	4	0	0	0
68385	13860	8	4	0	0	0
68386	13851	8	4	0	0	0
68389	13855	8	4	0	0	0
68391	13853	8	4	0	0	0
68394	9968	1	3	0	0	0
68395	8873	1	3	0	0	0
68397	16930	1	3	0	0	0
68398	8874	2	3	0	0	0
68410	9054	1	3	0	0	0
68411	9101	1	3	0	0	0
68414	9109	1	3	0	0	0
68421	11128	1	3	0	0	0
68426	13974	8	3	0	0	0
68468	13738	2	3	0	0	0
68470	13812	8	3	0	0	0
68472	9067	1	3	0	0	0
68473	13729	2	3	0	0	0
68494	8875	1	3	0	0	0
68536	10789	1	3	0	0	0
68546	8927	1	3	0	0	0
68558	20195	8	3	0	0	0
68559	20194	8	3	0	0	0
68726	9784	1	3	0	0	0
68738	21274	1	3	0	0	0
68744	22114	1	3	0	0	0
68754	13849	1	3	0	0	0
68795	22113	1	3	0	0	0
68811	17548	1	3	0	0	0
68814	13735	2	3	0	0	0
68874	12194	2	3	0	0	0
68877	12192	1	3	0	0	0
68888	12206	2	3	0	0	0
68896	12206	2	3	-2	0	4
68937	12207	2	3	-2	0	4
68944	21277	1	3	0	0	0
68958	12186	1	3	0	0	0
68971	12186	1	3	0	0	0
68999	12197	1	3	0	0	0
69081	22115	1	3	0	0	0
69112	12201	1	3	0	0	0
69185	21182	2	3	0	0	0
69186	21182	2	3	0	0	0
69299	19721	2	3	0	0	0
69334	21505	2	3	0	0	0
69339	12384	1	3	0	0	0
69340	12382	1	3	0	0	0
69343	12380	1	3	0	0	0
69344	12381	1	3	0	0	0
69345	12376	1	3	0	0	0
69346	12383	1	3	0	0	0
69378	13741	2	3	0	0	0
69401	13678	2	3	0	0	0
69407	13716	1	3	0	0	0
69408	13698	3	3	0	0	0
69409	13700	3	3	0	0	0
69410	13701	3	3	0	0	0
69411	13702	3	3	0	0	0
69412	13703	3	3	0	0	0
69413	13704	3	3	0	0	0
69414	13705	3	3	0	0	0
69415	13706	3	3	0	0	0
69416	13707	3	3	0	0	0
69417	13708	3	3	0	0	0
69418	13709	3	3	0	0	0
69419	13710	3	3	0	0	0
69420	13711	3	3	0	0	0
69421	13712	3	3	0	0	0
69422	13713	3	1.5	0	0	0
69423	13714	3	3	0	0	0
69426	20282	2	-1	0	0	0
69427	20284	2	-1	0	0	0
69428	20283	2	-1	0	0	0
69429	20280	2	-1	0	0	0
69430	20281	2	-1	0	0	0
69442	13840	1	3	0	0	0
69485	13785	1	3	0	0	0
69486	13786	1	3	0	0	0
69672	17608	2	3	0	0	0
69779	19870	2	3	0	0	4
69780	19871	5	10	0	0	2
69783	19869	2	10	0	0	4
69784	19868	5	10	0	0	2
69787	19867	8	3	0	0	0
69789	19866	8	3	0	0	0
69793	22857	1	3	0	0	0
69857	22128	2	3	0	0	0
69902	21273	1	3	0	0	0
69950	13718	2	3	0	0	0
70291	11419	1	3	0	0	0
70309	14212	1	3	0	0	0
70312	11413	8	3	0	0	0
70313	11412	1	3	0	0	0
70314	11408	8	3	0	0	0
70317	11415	8	3	0	0	0
70318	11414	8	3	0	0	0
70321	11418	8	3	0	0	0
70322	11427	8	3	0	0	0
70323	11421	8	3	0	0	0
70324	11410	8	3	0	0	0
70325	11417	8	3	0	0	0
70326	11411	8	3	0	0	0
70337	11409	8	3	0	0	0
70339	11405	8	3	0	0	0
70340	11416	8	3	0	0	0
70341	11426	8	3	0	0	0
70343	11425	8	3	0	0	0
70344	11424	8	3	0	0	0
70345	11423	8	3	0	0	0
70346	11429	8	3	0	0	0
70347	11428	8	3	0	0	0
70352	11420	8	3	0	0	0
70364	20303	2	3	0	0	0
70389	14767	1	3	0	0	0
70390	11561	8	3	0	0	0
70392	11558	8	3	0	0	0
70394	14539	1	3	0	0	0
70395	11562	8	3	0	0	0
70398	11556	8	3	0	0	0
70399	11557	8	3	0	0	0
70402	11555	8	3	0	0	0
70407	11559	8	3	0	0	0
70410	11560	8	3	0	0	0
70435	15868	1	3	0	0	0
70453	7663	8	3	0	0	0
70456	7659	8	3	0	0	0
70458	7658	8	3	0	0	0
70459	7657	8	3	0	0	0
70464	7651	8	3	0	0	0
70471	7650	8	3	0	0	0
70472	7647	8	3	0	0	0
70484	7648	8	3	0	0	0
70485	7649	8	3	0	0	0
70573	11422	1	3	0	0	0
70693	16932	1	3	0	0	0
70697	20301	2	3	0	0	0
70760	7671	0	3	0	0	0
70764	7683	2	30	0	0	0
70765	7684	2	30	0	0	0
70766	7682	2	30	0	0	0
70767	7679	2	30	0	0	0
70768	7680	2	30	0	0	0
70769	7681	2	30	0	0	0
70770	7685	2	30	0	0	0
70771	7686	2	30	0	0	0
70772	7687	2	30	0	0	0
70773	7673	2	30	0	0	0
70774	7674	2	30	0	0	0
70775	7676	2	30	0	0	0
70776	7675	2	30	0	0	0
70777	7678	2	30	0	0	0
70778	7677	2	30	0	0	0
70781	7661	8	3	0	0	0
70785	7665	1	3	0	0	0
70792	7656	1	3	0	0	0
70795	7651	8	3	0	0	0
70809	14405	2	3	0	0	0
70822	20302	2	3	0	0	0
70871	14132	2	3	0	0	0
70876	15933	1	3	0	0	0
70877	16740	1	3	0	0	0
70878	15934	1	3	0	0	0
70879	16739	1	3	0	0	0
70880	15935	1	3	0	0	0
70881	16741	1	3	0	0	0
70882	15936	1	3	0	0	0
70883	15938	1	3	0	0	0
70884	15937	1	3	0	0	0
70885	16744	1	3	0	0	0
70886	16742	1	3	0	0	0
70887	16743	1	3	0	0	0
70888	16738	1	3	0	0	0
70889	15932	1	3	0	0	0
70890	16737	1	3	0	0	0
70891	16736	1	3	0	0	0
70892	15931	1	3	0	0	0
70893	16735	1	3	0	0	0
70894	16734	1	3	0	0	0
70895	16733	1	3	0	0	0
70896	15927	1	3	0	0	0
70897	16731	1	3	0	0	0
70898	16732	1	3	0	0	0
70899	15928	1	3	0	0	0
70900	15929	1	3	0	0	0
70901	15930	1	3	0	0	0
70962	11406	1	3	0	0	0
71006	15781	1	3	0	0	0
71043	13195	2	10	0	0	0
71044	13194	2	10	0	0	0
71102	10829	1	3	0	0	0
71108	11407	1	3	0	0	0
71113	14656	1	3	0	0	0
71126	14394	0	10	0	0	0
71127	14413	0	10	0	0	0
71129	14413	0	10	0	0	0
71130	14394	0	10	0	0	0
71139	14419	0	10	0	0	0
71140	14416	8	3	0	0	0
71141	14416	8	3	-2	0	4
71157	14545	0	9	0	0	0
71158	14544	0	9	0	0	0
71160	14543	0	9	0	0	0
71162	14530	0	30	0	0	0
71163	14531	0	30	0	0	0
71164	14529	0	30	0	0	0
71165	14794	2	3	0	0	0
71169	14137	1	3	0	0	0
71176	14557	1	3	0	0	0
71177	14556	3	3	0	0	0
71289	14654	0	3	0	0	0
71290	14655	3	3	0	0	0
71291	14138	1	3	0	0	0
71298	7662	8	5	0	0	0
71299	7664	8	5	0	0	0
71300	7660	8	5	0	0	0
71301	7653	8	5	0	0	0
71302	7652	8	5	0	0	0
71303	7654	8	5	0	0	0
71304	7655	8	5	0	0	0
71484	20304	2	3	0	0	0
71552	22185	2	6.5	0	0	0
71553	22184	2	6.5	0	0	0
71554	22183	2	6.5	0	0	0
71555	22186	2	6.5	0	0	0
71556	22187	2	6.5	0	0	0
71557	22188	2	6.5	0	0	0
71558	22180	2	6.5	0	0	0
71559	22181	2	6.5	0	0	0
71560	22179	2	6.5	0	0	0
71837	12932	8	3	0	0	0
71910	15029	1	3	0	0	0
72033	7729	1	3	0	0	0
72035	8129	1	3	0	0	0
72044	15533	2	3	0	0	0
72068	8134	1	3	0	0	0
72095	12567	8	4	-2	0	4
72096	12732	8	3	-4	0	-2
72101	12734	1	3	-2	0	4
72105	12707	1	3	-2	0	4
72106	12704	2	3	0	0	0
72108	12708	8	3	-4	0	-2
72109	12697	1	3	0	0	0
72123	7764	1	3	0	0	0
72124	7763	1	3	0	0	0
72129	12733	8	3	0	0	3.84961
72139	8135	1	3	0	0	0
72146	12819	1	3	-4	0	-2
72152	12728	1	3	0	0	4
72272	12772	8	3	0	0	0
72273	12737	1	3	-4	0	2
72275	12736	2	3	-2.59961	0	5.19922
72285	12820	1	3	0	0	0
72288	12821	1	3	0	0	0
72290	15030	1	3	0	0	0
72303	12726	8	3	0	0	0
72305	12759	8	3	0	0	0
72307	15184	1	3	0	0	0
72330	12737	1	3	0	0	0
72334	12736	2	3	0	0	0
72346	12820	1	4.5	-4	0	2
72353	12822	1	3	0	0	0
72360	12732	8	3	0	0	0
72366	12708	8	3	0	0	0
72371	12758	8	3	0	0	0
72372	12733	8	3	0	0	0
72381	12819	1	3	0	0	0
72399	12822	1	3	-2	0	4
72400	12581	1	4	0	0	0
72401	12577	8	4	0	0	0
72404	12580	8	4	-2	0	4
72422	12918	1	4	0	0	0
72426	19582	8	4	0	0	0
72429	19583	1	3	0	0	0
72513	12581	1	4	0	0	2
72520	12577	8	4	-2	0	4
72553	12918	1	4	-4	0	2
72606	8209	1	3	0	0	0
72608	8210	1	3	0	0	0
72843	12655	1	3	0	0	0
72880	12656	8	2.5	0	0	0
72881	12653	1	3	0	0	0
72884	12654	2	2.5	0	0	0
