creatureId	spell4Id	label
32703	46043	aethros
32703	39730	aethros
32703	39682	aethros
32703	36042	aethros
32703	26621	aethros
32744	36367	edp station 2
32745	36367	edp station 3
32746	36367	edp station 4
32747	36367	edp station 5
32754	32379	shadetree growler
32754	34262	shadetree growler
32754	32735	shadetree growler
32755	50199	lirawn the lifewalker
32755	32493	lirawn the lifewalker
32755	32489	lirawn the lifewalker
32755	50097	lirawn the lifewalker
32755	25544	lirawn the lifewalker
32755	35321	lirawn the lifewalker
32755	42609	lirawn the lifewalker
32756	69660	lifeglade glider
32756	69753	lifeglade glider
32756	6432	lifeglade glider
32756	6433	lifeglade glider
32756	69756	lifeglade glider
32764	36759	augmented nightfang weaver
32764	70403	augmented nightfang weaver
32764	47508	augmented nightfang weaver
32780	53343	dominion soldier
32780	53342	dominion soldier
32780	57843	dominion soldier
32780	49350	dominion soldier
32780	43759	dominion soldier
32780	51346	dominion soldier
32780	65744	dominion soldier
32780	57664	dominion soldier
32780	52448	dominion soldier
32780	51828	dominion soldier
32780	52010	dominion soldier
32780	52742	dominion soldier
32780	53345	dominion soldier
32780	52551	dominion soldier
32781	53343	dominion soldier
32781	53342	dominion soldier
32781	57843	dominion soldier
32781	49350	dominion soldier
32781	43759	dominion soldier
32781	51346	dominion soldier
32781	65744	dominion soldier
32781	57664	dominion soldier
32781	52448	dominion soldier
32781	51828	dominion soldier
32781	52010	dominion soldier
32781	52742	dominion soldier
32781	53345	dominion soldier
32781	52551	dominion soldier
32789	55185	augmented explorer clone
32789	58566	augmented explorer clone
32789	53384	augmented explorer clone
32789	54817	augmented explorer clone
32790	53384	augmented researcher clone
32790	58566	augmented researcher clone
32790	54817	augmented researcher clone
32790	55185	augmented researcher clone
32791	52740	augmented scientist clone
32791	65744	augmented scientist clone
32791	38773	augmented scientist clone
32791	52789	augmented scientist clone
32791	52658	augmented scientist clone
32792	52740	augmented archaeologist clone
32792	38773	augmented archaeologist clone
32792	52658	augmented archaeologist clone
32792	65744	augmented archaeologist clone
32792	52789	augmented archaeologist clone
32807	53370	mau 9000
32807	48563	mau 9000
32807	45833	mau 9000
32807	45793	mau 9000
32807	44468	mau 9000
32807	44739	mau 9000
32814	53383	ravenous deadrot
32814	53384	ravenous deadrot
32814	54299	ravenous deadrot
32814	54675	ravenous deadrot
32814	54241	ravenous deadrot
32814	54327	ravenous deadrot
32814	57396	ravenous deadrot
32822	52151	dominion scientist
32822	55763	dominion scientist
32822	66020	dominion scientist
32822	48616	dominion scientist
32822	50080	dominion scientist
32822	44267	dominion scientist
32823	52010	dominion researcher
32823	55762	dominion researcher
32823	51828	dominion researcher
32823	44267	dominion researcher
32835	30936	tanglemore munchkin
32835	31618	tanglemore munchkin
32837	34266	tanglemore chomper
32837	35522	tanglemore chomper
32837	34310	tanglemore chomper
32837	34361	tanglemore chomper
32837	34264	tanglemore chomper
32843	42111	ravenous freak
32843	65744	ravenous freak
32843	57396	ravenous freak
32843	41619	ravenous freak
32843	42083	ravenous freak
32844	53384	ravenous stalker
32844	53383	ravenous stalker
32844	54241	ravenous stalker
32844	54327	ravenous stalker
32844	54675	ravenous stalker
32844	57396	ravenous stalker
32844	54299	ravenous stalker
32845	65744	ravenous brute
32845	57396	ravenous brute
32845	42111	ravenous brute
32845	52454	ravenous brute
32845	43947	ravenous brute
32845	41619	ravenous brute
32847	70406	spider egg
32849	43366	bushtail screecher
32849	46933	bushtail screecher
32849	32774	bushtail screecher
32849	44200	bushtail screecher
32858	35474	bio-mech guardian
32858	46006	bio-mech guardian
32858	46152	bio-mech guardian
32858	47284	bio-mech guardian
32858	46042	bio-mech guardian
32864	61315	kezrek warbringer
32864	60568	kezrek warbringer
32864	49792	kezrek warbringer
32864	69304	kezrek warbringer
32866	56684	lowland burrower
32866	56664	lowland burrower
32866	30936	lowland burrower
32866	31619	lowland burrower
32867	46040	lowland darkwing
32867	58612	lowland darkwing
32867	46042	lowland darkwing
32867	55137	lowland darkwing
32867	40117	lowland darkwing
32868	35400	lowland stumpkin
32868	53868	lowland stumpkin
32868	6916	lowland stumpkin
32868	6917	lowland stumpkin
32868	35417	lowland stumpkin
32890	35192	tangleclaw stalker
32890	45494	tangleclaw stalker
32890	12425	tangleclaw stalker
32890	13961	tangleclaw stalker
32894	54824	gormash the lopp-crusher
32894	46878	gormash the lopp-crusher
32894	35474	gormash the lopp-crusher
32894	46288	gormash the lopp-crusher
32894	54822	gormash the lopp-crusher
32897	58567	torine bladesister
32897	58566	torine bladesister
32897	69165	torine bladesister
32897	57843	torine bladesister
32897	57872	torine bladesister
32901	56295	ah47 probe
32901	66170	ah47 probe
32901	65795	ah47 probe
32912	34266	tanglemore gobbler
32912	35522	tanglemore gobbler
32912	34310	tanglemore gobbler
32912	34264	tanglemore gobbler
32912	34361	tanglemore gobbler
32974	54557	deactivated zeta agent
32983	65763	augmented spider
32983	66155	augmented spider
32983	66151	augmented spider
32983	58566	augmented spider
32983	52756	augmented spider
33018	42111	ravenous savage
33018	41619	ravenous savage
33018	42083	ravenous savage
33018	65744	ravenous savage
33018	57396	ravenous savage
33049	44305	darkwitch gurka
33049	53381	darkwitch gurka
33049	51974	darkwitch gurka
33050	44305	darkwitch gurka
33050	53381	darkwitch gurka
33050	51974	darkwitch gurka
33059	53384	ravenous otokar vosmara
33059	54675	ravenous otokar vosmara
33059	53383	ravenous otokar vosmara
33059	54241	ravenous otokar vosmara
33059	54299	ravenous otokar vosmara
33059	54327	ravenous otokar vosmara
33080	70403	augmented nightfang widow
33080	36759	augmented nightfang widow
33080	47508	augmented nightfang widow
33082	44656	energized hillscourge scratcher
33082	44466	energized hillscourge scratcher
33082	43328	energized hillscourge scratcher
33082	41070	energized hillscourge scratcher
33083	41070	energized hillscourge rumbler
33083	52765	energized hillscourge rumbler
33083	52769	energized hillscourge rumbler
33083	44200	energized hillscourge rumbler
33083	44466	energized hillscourge rumbler
33083	44656	energized hillscourge rumbler
33083	43759	energized hillscourge rumbler
33133	40631	zeta agent
33133	51828	zeta agent
33133	48381	zeta agent
33133	40707	zeta agent
33133	51960	zeta agent
33133	39679	zeta agent
33133	30500	zeta agent
33137	58566	webwood skitter
33137	65763	webwood skitter
33137	44739	webwood skitter
33162	66322	calidor antevian
33162	56504	calidor antevian
33162	73258	calidor antevian
33162	78263	calidor antevian
33162	78229	calidor antevian
33162	78137	calidor antevian
33162	78673	calidor antevian
33162	78677	calidor antevian
33162	56510	calidor antevian
33213	61315	deathbringer cordemia
33213	50103	deathbringer cordemia
33213	50295	deathbringer cordemia
33213	60566	deathbringer cordemia
33213	51329	deathbringer cordemia
33213	50007	deathbringer cordemia
33214	47980	junk
33219	55840	queen myala everstar
33219	65849	queen myala everstar
33233	61315	ravenous erzebet vosmara
33233	66353	ravenous erzebet vosmara
33233	65716	ravenous erzebet vosmara
33233	66354	ravenous erzebet vosmara
33234	42111	ravenous arnost vosmara
33234	65744	ravenous arnost vosmara
33234	41619	ravenous arnost vosmara
33234	42083	ravenous arnost vosmara
33340	65754	crimson bonepicker
33340	65753	crimson bonepicker
33340	66393	crimson bonepicker
33340	69165	crimson bonepicker
33340	66394	crimson bonepicker
33367	46692	ravenous malignant
33367	24059	ravenous malignant
33367	29850	ravenous malignant
33367	46797	ravenous malignant
33377	35192	tangleclaw stalker
33377	45494	tangleclaw stalker
33377	12425	tangleclaw stalker
33377	13961	tangleclaw stalker
33404	53343	dominion soldier
33404	53342	dominion soldier
33404	57843	dominion soldier
33404	49350	dominion soldier
33404	43759	dominion soldier
33404	51346	dominion soldier
33404	65744	dominion soldier
33404	57664	dominion soldier
33404	52448	dominion soldier
33404	51828	dominion soldier
33404	52010	dominion soldier
33404	52742	dominion soldier
33404	53345	dominion soldier
33404	52551	dominion soldier
33405	44362	blade-wind the invoker
33405	38786	blade-wind the invoker
33405	44481	blade-wind the invoker
33405	47206	blade-wind the invoker
33405	43003	blade-wind the invoker
33405	39891	blade-wind the invoker
33405	46910	blade-wind the invoker
33406	51987	stormtalon
33406	52009	stormtalon
33406	44325	stormtalon
33406	52012	stormtalon
33406	63124	stormtalon
33406	52016	stormtalon
33406	70501	stormtalon
33422	35530	blacktalon
33422	44200	blacktalon
33422	42875	blacktalon
33422	55137	blacktalon
33422	58483	blacktalon
33434	45779	lowland nester
33434	46040	lowland nester
33434	34455	lowland nester
33434	40117	lowland nester
33435	45779	lowland hatchling
33435	46040	lowland hatchling
33437	51329	equalizer cyboc
33437	61315	equalizer cyboc
33437	50295	equalizer cyboc
33437	50007	equalizer cyboc
33437	50103	equalizer cyboc
33437	60566	equalizer cyboc
33439	34310	the munchking
33439	34264	the munchking
33439	34361	the munchking
33439	34266	the munchking
33439	35522	the munchking
33538	33243	slank scavenger
33538	20111	slank scavenger
33548	36808	eldan security mine
33551	32774	grimvoid razortail
33551	41717	grimvoid razortail
33551	43366	grimvoid razortail
33551	46895	grimvoid razortail
33551	42383	grimvoid razortail
33556	63272	monkey mine
33560	33249	spirit guardian bohumir
33560	33250	spirit guardian bohumir
33560	34262	spirit guardian bohumir
33560	35556	spirit guardian bohumir
33560	32422	spirit guardian bohumir
33577	29850	grimvoid thug
33577	46692	grimvoid thug
33577	23762	grimvoid thug
33608	58566	zeta equalizer
33608	50007	zeta equalizer
33608	50103	zeta equalizer
33608	58567	zeta equalizer
33608	49888	zeta equalizer
33608	57843	zeta equalizer
33608	63270	zeta equalizer
33608	69165	zeta equalizer
33608	57872	zeta equalizer
33609	57631	zeta sharpshooter
33609	62866	zeta sharpshooter
33609	64817	zeta sharpshooter
33609	63270	zeta sharpshooter
33609	65459	zeta sharpshooter
33609	66109	zeta sharpshooter
33670	44267	expedition guard
33721	62668	power core
33734	32388	grendelus the guardian
33734	32389	grendelus the guardian
33734	63215	grendelus the guardian
33734	41664	grendelus the guardian
33767	29850	mercenary arkos
33767	32177	mercenary arkos
33767	46692	mercenary arkos
33767	46797	mercenary arkos
33767	46579	mercenary arkos
33767	30131	mercenary arkos
33767	32192	mercenary arkos
33767	47033	mercenary arkos
33772	7031	mistymurk snoglug
33772	57057	mistymurk snoglug
33772	25877	mistymurk snoglug
33772	57055	mistymurk snoglug
33772	57056	mistymurk snoglug
33772	57054	mistymurk snoglug
33787	65795	n22 blaster
33787	56299	n22 blaster
33788	65795	n22 blaster
33788	56299	n22 blaster
33817	41699	eldan security beam
33821	46405	a37 securitybot
33821	46043	a37 securitybot
33821	46006	a37 securitybot
33821	35474	a37 securitybot
33821	39430	a37 securitybot
33830	54895	wildvine protector
33830	53383	wildvine protector
33830	53384	wildvine protector
33830	54817	wildvine protector
33830	54742	wildvine protector
33830	54838	wildvine protector
33831	55628	wildvine lookout
33831	55713	wildvine lookout
33831	57382	wildvine lookout
33831	57383	wildvine lookout
33835	65754	spirit stalker
33835	65711	spirit stalker
33847	62958	memory core fragment
33850	66151	darkbite
33850	61315	darkbite
33850	65763	darkbite
33850	66155	darkbite
33850	54225	darkbite
33850	52756	darkbite
33850	77373	darkbite
33873	41699	eldan security beam
33874	41699	eldan security beam
33876	57625	vitara's rose
33876	57624	vitara's rose
33876	57627	vitara's rose
33876	65761	vitara's rose
33876	65762	vitara's rose
33876	57626	vitara's rose
33902	40600	eldan fuel rod
33921	27974	tangleclaw slasher
33921	14025	tangleclaw slasher
33921	27991	tangleclaw slasher
33921	26162	tangleclaw slasher
33921	12425	tangleclaw slasher
33921	35192	tangleclaw slasher
33951	52473	celestial razortusk
33951	48792	celestial razortusk
33951	45851	celestial razortusk
33951	52536	celestial razortusk
33951	48515	celestial razortusk
33968	66170	n22 sentinel
33968	56295	n22 sentinel
33968	65795	n22 sentinel
33969	56293	malfunctioning n22 blaster
33969	65795	malfunctioning n22 blaster
33969	66144	malfunctioning n22 blaster
33972	56986	rime hide shaman
33972	30756	rime hide shaman
33972	46149	rime hide shaman
33975	18094	rime hide scratcher
33975	6103	rime hide scratcher
33975	17269	rime hide scratcher
33975	54595	rime hide scratcher
33975	54591	rime hide scratcher
33977	46149	rime hide diviner
33977	30756	rime hide diviner
33977	56986	rime hide diviner
33987	53370	ke-73 enhancer
33987	48563	ke-73 enhancer
33987	44448	ke-73 enhancer
33987	45833	ke-73 enhancer
33987	44739	ke-73 enhancer
34017	57829	exile mine
34017	38258	exile mine
34018	38258	dominion mine
34081	36849	augmented human
34081	65744	augmented human
34081	52740	augmented human
34081	52658	augmented human
34082	57843	augmented granok
34082	58567	augmented granok
34082	57872	augmented granok
34082	58566	augmented granok
34082	69165	augmented granok
34084	57631	augmented mordesh
34084	51828	augmented mordesh
34084	52796	augmented mordesh
34099	36021	augmented buzzbing
34099	32966	augmented buzzbing
34099	37322	augmented buzzbing
34099	32965	augmented buzzbing
34100	65763	augmented spider
34100	66155	augmented spider
34100	66151	augmented spider
34100	58566	augmented spider
34100	52756	augmented spider
34108	38114	rock debris
34148	53382	wawalo the firesworn
34148	56431	wawalo the firesworn
34148	56430	wawalo the firesworn
34148	55851	wawalo the firesworn
34203	46878	squirg giant
34203	54824	squirg giant
34203	54822	squirg giant
34203	35474	squirg giant
34203	46288	squirg giant
34210	9937	colossal terror
34210	2095	colossal terror
34210	53034	colossal terror
34210	52968	colossal terror
34214	44256	shroud gloom guard
34214	44255	shroud gloom guard
34214	44257	shroud gloom guard
34215	44256	shroud gloom guard
34215	44255	shroud gloom guard
34215	44257	shroud gloom guard
34237	46878	squirg giant
34237	54824	squirg giant
34237	54822	squirg giant
34237	35474	squirg giant
34237	46288	squirg giant
34262	69660	mistborn lifeglider
34262	6432	mistborn lifeglider
34262	6433	mistborn lifeglider
34262	69756	mistborn lifeglider
34262	69753	mistborn lifeglider
34274	44257	sylvan glade guard
34274	44256	sylvan glade guard
34275	44265	viridian guard
34275	44264	viridian guard
34276	44265	viridian guard
34276	44264	viridian guard
34278	52010	xas researcher
34278	51828	xas researcher
34278	45429	xas researcher
34278	44257	xas researcher
34278	44256	xas researcher
34281	52010	xas researcher
34281	51828	xas researcher
34281	45429	xas researcher
34281	44257	xas researcher
34281	44256	xas researcher
34285	39259	sparrek cloudborn
34285	60569	sparrek cloudborn
34285	66122	sparrek cloudborn
34285	61315	sparrek cloudborn
34285	66118	sparrek cloudborn
34314	54621	rime hide matron
34314	53382	rime hide matron
34314	54622	rime hide matron
34314	54626	rime hide matron
34314	54628	rime hide matron
34355	60595	commander durek
34355	61315	commander durek
34355	61014	commander durek
34385	36759	webwood spitter
34385	70403	webwood spitter
34385	47508	webwood spitter
34385	44739	webwood spitter
34386	66151	webwood pincher
34386	58566	webwood pincher
34386	65763	webwood pincher
34386	44739	webwood pincher
34386	66155	webwood pincher
34387	58566	webwood skitter
34387	65763	webwood skitter
34387	44739	webwood skitter
34427	53382	skywing stormmother
34427	55402	skywing stormmother
34427	55421	skywing stormmother
34427	55401	skywing stormmother
34427	55371	skywing stormmother
34446	55762	inventor trappa
34446	50080	inventor trappa
34446	66020	inventor trappa
34446	48616	inventor trappa
34447	57383	equalizer julius
34447	57382	equalizer julius
34447	55628	equalizer julius
34447	55713	equalizer julius
34447	56624	equalizer julius
34448	60566	cycler kolo
34448	51329	cycler kolo
34448	50007	cycler kolo
34448	61315	cycler kolo
34448	50103	cycler kolo
34448	50295	cycler kolo
34470	51329	torine swordmaiden
34470	50103	torine swordmaiden
34470	60566	torine swordmaiden
34470	61315	torine swordmaiden
34470	50295	torine swordmaiden
34470	50007	torine swordmaiden
34474	65849	torine lifecaller
34474	55595	torine lifecaller
34474	53369	torine lifecaller
34475	57843	torine sentinel
34475	58567	torine sentinel
34475	58566	torine sentinel
34475	57029	torine sentinel
34475	69165	torine sentinel
34475	57851	torine sentinel
34475	57872	torine sentinel
34540	44265	grimhold trooper
34540	44264	grimhold trooper
34540	44267	grimhold trooper
34541	44265	grimhold trooper
34541	44264	grimhold trooper
34541	44267	grimhold trooper
34566	26896	dominion guard
34566	44267	dominion guard
34567	26896	dominion guard
34567	44267	dominion guard
34578	65849	torine lifebringer
34578	51965	torine lifebringer
34578	47777	torine lifebringer
34578	55402	torine lifebringer
34578	46990	torine lifebringer
34629	39391	terraformer
34629	39501	terraformer
34629	38560	terraformer
34629	63367	terraformer
34629	38579	terraformer
34689	57843	thundercall acolyte
34689	63233	thundercall acolyte
34689	60598	thundercall acolyte
34689	61315	thundercall acolyte
34689	58535	thundercall acolyte
34689	75357	thundercall acolyte
34689	75599	thundercall acolyte
34720	57288	rockshell blitzer
34720	26161	rockshell blitzer
34720	57287	rockshell blitzer
34720	26385	rockshell blitzer
34721	26161	rockshell skitter
34721	57288	rockshell skitter
34721	57287	rockshell skitter
34721	26385	rockshell skitter
34725	42807	darkspur enforcer
34725	41298	darkspur enforcer
34725	56541	darkspur enforcer
34725	28691	darkspur enforcer
34725	56503	darkspur enforcer
34725	33781	darkspur enforcer
34725	43353	darkspur enforcer
34725	49792	darkspur enforcer
34725	43158	darkspur enforcer
34725	49928	darkspur enforcer
34725	43102	darkspur enforcer
34725	49350	darkspur enforcer
34725	43759	darkspur enforcer
34725	38793	darkspur enforcer
34725	46579	darkspur enforcer
34725	42570	darkspur enforcer
34725	46706	darkspur enforcer
34725	45507	darkspur enforcer
34728	58566	darkspur loader
34728	65716	darkspur loader
34728	54742	darkspur loader
34728	54299	darkspur loader
34728	54817	darkspur loader
34728	63270	darkspur loader
34728	54241	darkspur loader
34729	57631	darkspur commando
34729	66109	darkspur commando
34729	65459	darkspur commando
34729	66284	darkspur commando
34731	65795	darkspur hitman
34731	47669	darkspur hitman
34731	48916	darkspur hitman
34731	55119	darkspur hitman
34731	30905	darkspur hitman
34731	30906	darkspur hitman
34731	54857	darkspur hitman
34731	56503	darkspur hitman
34731	50080	darkspur hitman
34732	28750	robo-cultist initiate
34732	29346	robo-cultist initiate
34732	54916	robo-cultist initiate
34732	42563	robo-cultist initiate
34732	31762	robo-cultist initiate
34732	28716	robo-cultist initiate
34732	24990	robo-cultist initiate
34732	35223	robo-cultist initiate
34734	34361	darkspur chompacabra
34734	35522	darkspur chompacabra
34734	34310	darkspur chompacabra
34734	34264	darkspur chompacabra
34734	34266	darkspur chompacabra
34735	62528	preacherbot v.6.6.6
34735	54212	preacherbot v.6.6.6
34735	52788	preacherbot v.6.6.6
34735	62529	preacherbot v.6.6.6
34735	52972	preacherbot v.6.6.6
34735	42566	preacherbot v.6.6.6
34736	54822	fleshrender
34736	46288	fleshrender
34736	46878	fleshrender
34736	35474	fleshrender
34736	54824	fleshrender
34738	61315	foulflesh grappler
34738	66354	foulflesh grappler
34738	65716	foulflesh grappler
34738	66353	foulflesh grappler
34739	56295	eldan defense construct
34739	66170	eldan defense construct
34739	65795	eldan defense construct
34741	45793	eldan interrogator
34741	53370	eldan interrogator
34741	48563	eldan interrogator
34741	45833	eldan interrogator
34741	44739	eldan interrogator
34741	44468	eldan interrogator
34742	46043	eldan executioner
34742	35474	eldan executioner
34742	46006	eldan executioner
34742	39430	eldan executioner
34745	58566	darkspur butcher
34745	58567	darkspur butcher
34745	66279	darkspur butcher
34745	66275	darkspur butcher
34745	57851	darkspur butcher
34745	69165	darkspur butcher
34745	57872	darkspur butcher
34745	57029	darkspur butcher
34745	57843	darkspur butcher
34745	49792	darkspur butcher
34745	49879	darkspur butcher
34745	49928	darkspur butcher
34746	65795	marcel vinos
34746	62685	marcel vinos
34757	30096	sandswept roan
34757	30510	sandswept roan
34757	21725	sandswept roan
34758	39040	halon ring market terminal
34760	65753	blightwing circler
34760	69165	blightwing circler
34760	66393	blightwing circler
34760	65754	blightwing circler
34760	66394	blightwing circler
34764	53268	red shaleback
34764	53274	red shaleback
34764	21569	red shaleback
34764	21878	red shaleback
34764	31135	red shaleback
34764	53275	red shaleback
34766	34266	bloodthirsty chompling
34766	34264	bloodthirsty chompling
34766	34310	bloodthirsty chompling
34766	34361	bloodthirsty chompling
34766	35522	bloodthirsty chompling
34769	34266	grizzled chomper
34769	35522	grizzled chomper
34769	34361	grizzled chomper
34769	34310	grizzled chomper
34769	34264	grizzled chomper
34772	46040	sunbeak strider
34772	45780	sunbeak strider
34772	34455	sunbeak strider
34772	40117	sunbeak strider
34772	57205	sunbeak strider
34773	53505	roughback grazer
34773	21712	roughback grazer
34773	30503	roughback grazer
34773	18109	roughback grazer
34775	56525	snapjaw prowler
34775	65973	snapjaw prowler
34781	42665	chompacabra mound
34803	56430	carmine lucido
34803	53382	carmine lucido
34803	56431	carmine lucido
34803	50080	carmine lucido
34803	55851	carmine lucido
34804	61315	sandwisp crawler
34804	65763	sandwisp crawler
34804	66155	sandwisp crawler
34804	66151	sandwisp crawler
34805	66151	sandwisp venom spitter
34805	61315	sandwisp venom spitter
34805	65763	sandwisp venom spitter
34805	66155	sandwisp venom spitter
34806	40488	facility x1bb administrator
34806	40506	facility x1bb administrator
34806	45468	facility x1bb administrator
34806	45779	facility x1bb administrator
34806	45501	facility x1bb administrator
34807	57829	land mine
34807	39279	land mine
34808	57287	shinysand burrower
34808	26161	shinysand burrower
34808	57288	shinysand burrower
34808	26385	shinysand burrower
34809	26511	pelagic the tidebreaker
34809	26161	pelagic the tidebreaker
34809	57290	pelagic the tidebreaker
34809	57287	pelagic the tidebreaker
34809	57289	pelagic the tidebreaker
34809	57288	pelagic the tidebreaker
34810	61315	mr. chitters
34810	65763	mr. chitters
34810	52756	mr. chitters
34810	66151	mr. chitters
34810	66155	mr. chitters
34810	54225	mr. chitters
34810	77373	mr. chitters
34811	25871	sawtooth piranha
34811	25877	sawtooth piranha
34813	54212	securitybot
34813	32405	securitybot
34813	31015	securitybot
34813	29344	securitybot
34813	54916	securitybot
34813	26901	securitybot
34813	42052	securitybot
34814	54212	securitybot
34814	32405	securitybot
34814	31015	securitybot
34814	29344	securitybot
34814	54916	securitybot
34814	26901	securitybot
34814	42052	securitybot
34815	55859	venomtip crawler
34815	55861	venomtip crawler
34815	54225	venomtip crawler
34815	55862	venomtip crawler
34815	53988	venomtip crawler
34815	65763	venomtip crawler
34815	55860	venomtip crawler
34833	46797	spectral pillager
34833	57365	spectral pillager
34833	32192	spectral pillager
34833	47033	spectral pillager
34833	15661	spectral pillager
34835	60562	spectral brigand
34835	57843	spectral brigand
34835	63270	spectral brigand
34835	61315	spectral brigand
34835	57872	spectral brigand
34835	69165	spectral brigand
34836	55763	spectral gunslinger
34836	51828	spectral gunslinger
34836	52796	spectral gunslinger
34836	63270	spectral gunslinger
34836	52996	spectral gunslinger
34837	60566	flint-hearted polly
34837	61315	flint-hearted polly
34837	50103	flint-hearted polly
34837	50295	flint-hearted polly
34837	50007	flint-hearted polly
34837	51329	flint-hearted polly
34838	55372	gargleblast scrapper
34838	65744	gargleblast scrapper
34838	42111	gargleblast scrapper
34838	41619	gargleblast scrapper
34838	43947	gargleblast scrapper
34840	58566	hard-drinkin' eberhart
34840	56425	hard-drinkin' eberhart
34840	54742	hard-drinkin' eberhart
34840	53384	hard-drinkin' eberhart
34840	55044	hard-drinkin' eberhart
34842	31700	coal-lung carl
34842	32921	coal-lung carl
34842	32177	coal-lung carl
34842	32630	coal-lung carl
34842	32192	coal-lung carl
34842	46579	coal-lung carl
34842	47033	coal-lung carl
34847	24626	darkspur supervisor
34847	29850	darkspur supervisor
34847	46692	darkspur supervisor
34847	32177	darkspur supervisor
34847	46797	darkspur supervisor
34848	48381	tin-ear tatum
34848	39675	tin-ear tatum
34848	32177	tin-ear tatum
34848	30030	tin-ear tatum
34849	40809	darkspur mechanic
34849	65744	darkspur mechanic
34849	41298	darkspur mechanic
34849	52551	darkspur mechanic
34849	41619	darkspur mechanic
34850	61315	black bret
34850	60568	black bret
34850	49792	black bret
34850	69304	black bret
34851	34149	groundswell surgeshot
34851	30500	groundswell surgeshot
34851	51960	groundswell surgeshot
34851	51828	groundswell surgeshot
34851	48381	groundswell surgeshot
34851	39675	groundswell surgeshot
34852	53988	sandsnapper vermin
34852	55859	sandsnapper vermin
34852	65763	sandsnapper vermin
34852	54225	sandsnapper vermin
34852	55860	sandsnapper vermin
34854	32177	darkspur dockhand
34854	48381	darkspur dockhand
34854	30030	darkspur dockhand
34854	39675	darkspur dockhand
34856	55861	orius the scrab king
34856	55862	orius the scrab king
34856	53988	orius the scrab king
34856	65763	orius the scrab king
34856	54225	orius the scrab king
34856	55859	orius the scrab king
34856	55860	orius the scrab king
34862	55371	merciless mek
34862	55421	merciless mek
34862	55401	merciless mek
34862	53382	merciless mek
34862	55402	merciless mek
34867	30936	witherdust runt
34867	31618	witherdust runt
34868	32735	witherdust yearling
34868	35246	witherdust yearling
34868	32768	witherdust yearling
34868	35282	witherdust yearling
34869	56664	witherdust burrower
34869	30936	witherdust burrower
34869	31619	witherdust burrower
34869	56684	witherdust burrower
34871	4699	robo-cultist acolyte
34871	11245	robo-cultist acolyte
34871	54916	robo-cultist acolyte
34871	42052	robo-cultist acolyte
34871	42563	robo-cultist acolyte
34873	58566	gargleblast drunkard
34873	57843	gargleblast drunkard
34873	57851	gargleblast drunkard
34873	57872	gargleblast drunkard
34873	57029	gargleblast drunkard
34873	69165	gargleblast drunkard
34873	58567	gargleblast drunkard
34874	24059	gargleblast bludger
34874	46692	gargleblast bludger
34874	29850	gargleblast bludger
34874	46797	gargleblast bludger
34875	55119	gargleblast shooter
34875	47669	gargleblast shooter
34875	48924	gargleblast shooter
34875	65795	gargleblast shooter
34875	55372	gargleblast shooter
34876	55531	gargleblast striker
34876	55371	gargleblast striker
34876	53382	gargleblast striker
34877	53382	gargleblast manipulator
34877	55421	gargleblast manipulator
34877	55401	gargleblast manipulator
34877	55371	gargleblast manipulator
34877	55402	gargleblast manipulator
34878	56074	foulflesh windshaman
34878	56073	foulflesh windshaman
34878	53369	foulflesh windshaman
34879	56358	foulflesh boneclaw
34879	56037	foulflesh boneclaw
34879	56390	foulflesh boneclaw
34879	56423	foulflesh boneclaw
34879	53384	foulflesh boneclaw
34879	58566	foulflesh boneclaw
34880	57851	foulflesh brute
34880	58566	foulflesh brute
34880	57029	foulflesh brute
34880	57872	foulflesh brute
34880	69165	foulflesh brute
34880	58567	foulflesh brute
34880	57843	foulflesh brute
34881	56074	foulflesh sandshaman
34881	56073	foulflesh sandshaman
34881	53369	foulflesh sandshaman
34882	61315	foulflesh boneblade
34882	50103	foulflesh boneblade
34882	50295	foulflesh boneblade
34882	60566	foulflesh boneblade
34882	50007	foulflesh boneblade
34882	51329	foulflesh boneblade
34890	36759	spidertron
34890	70403	spidertron
34890	47508	spidertron
34894	65716	spectral raider
34894	63270	spectral raider
34894	66354	spectral raider
34894	66353	spectral raider
34894	61315	spectral raider
34897	57287	shinysand digger
34897	26385	shinysand digger
34897	57288	shinysand digger
34897	26161	shinysand digger
34900	25929	shinysand creeper
34900	25917	shinysand creeper
34901	53988	sandsnapper stinger
34901	55861	sandsnapper stinger
34901	55859	sandsnapper stinger
34901	54225	sandsnapper stinger
34901	55860	sandsnapper stinger
34901	55862	sandsnapper stinger
34901	65763	sandsnapper stinger
34907	21725	longhorn cow
34907	30096	longhorn cow
34907	30510	longhorn cow
34937	47284	eldan exterminator
34937	46042	eldan exterminator
34937	46152	eldan exterminator
34937	46006	eldan exterminator
34937	35474	eldan exterminator
34938	65795	eldan security construct
34938	52348	eldan security construct
34938	66170	eldan security construct
34938	66144	eldan security construct
34938	55845	eldan security construct
34952	55763	slenderskin sentinel
34952	51828	slenderskin sentinel
34952	52010	slenderskin sentinel
34956	20111	watersniffer slank
34956	33243	watersniffer slank
34961	57288	rockshell blitzer
34961	26161	rockshell blitzer
34961	57287	rockshell blitzer
34961	26385	rockshell blitzer
34962	26161	rockshell skitter
34962	57288	rockshell skitter
34962	57287	rockshell skitter
34962	26385	rockshell skitter
34963	65763	sandwisp stalker
34963	66151	sandwisp stalker
34963	58566	sandwisp stalker
34963	66155	sandwisp stalker
